0,-89.23365023
1,-89.24109868
2,-89.23376482
3,-89.7498852
4,-89.7498852
5,89.17102594
6,88.42308683
7,87.48744675
8,86.67006516
9,85.82661399
10,84.96030181
11,84.48715326
12,83.35212387
13,83.35212387
14,82.74415835
15,82.05586415
16,80.73049818
17,79.87157715
18,79.22149923
19,78.53194453
20,77.50411554
21,77.50411554
22,76.71922066
23,75.87978019
24,74.71902499
25,74.11260646
26,73.36461006
27,72.7409455
28,70.61790769
29,70.61790769
30,70.00810871
31,69.08954277
32,67.54994788
33,66.9074903
34,66.18648021
35,65.6761467
36,64.34751487
37,64.34751487
38,64.11924849
39,63.12447916
40,61.42938353
41,60.7048211
42,59.96742442
43,59.38696087
44,58.50345995
45,58.50345995
46,57.73002423
47,57.19884651
48,55.10018232
49,54.85280207
50,53.47773774
51,52.75464208
52,51.79910891
53,51.79910891
54,50.21085844
55,49.68630412
56,47.86349619
57,47.13803995
58,46.59305395
59,45.72817416
60,44.06206446
61,44.06206446
62,43.23371072
63,42.73216066
64,41.6261172
65,40.49006222
66,39.80329208
67,39.3024353
68,38.2185252
69,38.2185252
70,37.02043607
71,36.41727767
72,35.32367886
73,33.81710925
74,32.75086345
75,31.99471958
76,31.20704586
77,31.20704586
78,30.47277179
79,28.7137398
80,27.18670987
81,25.80342359
82,25.67191832
83,24.91404986
84,23.34716499
85,23.34716499
86,22.29339247
87,21.63009069
88,20.46707231
89,19.53606173
90,18.59668596
91,17.94303279
92,16.34747711
93,16.34747711
94,15.5296257
95,14.87191025
96,13.72122766
97,12.63127858
98,11.54844565
99,10.82277168
100,9.64287969
101,9.64287969
102,8.74149103
103,8.18070286
104,6.18020926
105,4.70154728
106,4.10684918
107,3.43119328
108,2.02616899
109,2.02616899
110,1.30088463
111,0.77418172
112,-1.41677279
113,-2.18938976
114,-2.9483331
115,-3.52359934
116,-4.71718846
117,-4.71718846
118,-5.41531633
119,-6.05568834
120,-7.63671381
121,-8.72347724
122,-9.38401163
123,-9.65440187
124,-11.52450747
125,-11.52450747
126,-12.10898172
127,-12.16909072
128,-13.77770983
129,-15.04088124
130,-16.73037335
131,-17.31927083
132,-18.65254935
133,-18.65254935
134,-18.89974626
135,-19.86630314
136,-22.1599907
137,-22.32653808
138,-23.03245073
139,-23.77008232
140,-23.77008232
141,-24.44037419
142,-25.64450802
143,-26.31585986
144,-27.65004365
145,-27.98051425
146,-29.8479957
147,-30.31051015
148,-30.31051015
149,-30.42976558
150,-31.84211228
151,-32.53277852
152,-33.1176653
153,-34.01534119
154,-35.12500001
155,-35.69147193
156,-37.25309704
157,-37.25309704
158,-37.72623986
159,-38.86898127
160,-39.50197931
161,-40.48197205
162,-41.38369303
163,-42.46456072
164,-43.36054066
165,-43.36054066
166,-43.78122919
167,-44.72740024
168,-45.19212631
169,-45.92768379
170,-46.59332324
171,-47.30636922
172,-47.98824056
173,-47.98824056
174,-48.90351772
175,-49.5415406
176,-50.29132463
177,-50.52325795
178,-51.82692028
179,-52.06160379
180,-53.25175172
181,-53.25175172
182,-54.74248477
183,-54.91787861
184,-56.54859671
185,-56.96813933
186,-57.01900652
187,-57.52559288
188,-59.08747583
189,-59.08747583
190,-59.60800799
191,-59.70810372
192,-61.14279004
193,-61.74800536
194,-62.02199377
195,-62.53461911
196,-63.95927867
197,-63.82956103
198,-63.82956103
199,-64.40120102
200,-65.31054233
201,-65.50139458
202,-66.81197824
203,-67.57361103
204,-67.51579959
205,-68.67157006
206,-68.67157006
207,-68.85955751
208,-69.79067122
209,-71.19269895
210,-71.0873893
211,-71.99237614
212,-72.56544853
213,-72.69104088
214,-72.69104088
215,-73.23053794
216,-74.42521224
217,-74.67714178
218,-75.44467604
219,-75.98451687
220,-76.67894172
221,-77.00541307
222,-77.412385
223,-77.412385
224,-77.60845115
225,-78.97254907
226,-79.35035744
227,-80.12144404
228,-80.60209834
229,-81.34711536
230,-81.33599998
231,-81.33599998
232,-81.72595505
233,-83.06037376
234,-83.86606701
235,-83.86474921
236,-84.99559601
237,-85.11660469
238,-85.46960399
239,-85.46960399
240,-85.60052485
241,-86.81909148
242,-87.12636875
243,-87.71038463
244,-88.363843
245,-88.74291187
246,-89.03431821
247,-89.4701672
248,-89.4701672
249,-89.96250984
250,89.55851729
251,89.28922713
252,87.87218791
253,88.05049238
254,87.29751124
255,87.10866435
